snr,object_side_size,trial,environment_transformation,object_transformation,transformation_inferred,agents_action,mu_env,sigma_env,mu_obj,saliency
30,6,50,2,1,1,2,,,118.91,
30,6,51,2,1,1,2,,,118.91,
30,6,52,0,0,0,1,,,118.91,
30,6,53,1,1,1,3,,,118.91,
30,6,54,4,3,3,4,,,118.91,
30,6,55,3,2,2,2,,,118.91,
30,6,56,2,0,0,3,,,118.91,
30,6,57,3,4,4,2,,,118.91,
30,6,58,0,4,4,1,,,118.91,
30,6,59,2,1,1,3,,,118.91,
30,6,60,1,3,3,4,,,118.91,
30,6,61,0,0,0,4,,,118.91,
30,6,62,4,1,1,4,,,118.91,
30,6,63,1,4,4,0,,,118.91,
30,6,64,1,2,2,1,,,118.91,
30,6,65,2,4,4,0,,,118.91,
30,6,66,3,3,3,0,,,118.91,
30,6,67,1,3,3,0,,,118.91,
30,6,68,3,1,1,1,,,118.91,
30,6,69,1,2,2,0,,,118.91,
30,6,70,3,1,1,2,,,118.91,
30,6,71,3,4,4,1,,,118.91,
30,6,72,0,2,2,0,,,118.91,
30,6,73,4,2,2,1,,,118.91,
30,6,74,3,0,0,4,,,118.91,
30,6,75,2,1,1,0,,,118.91,
30,6,76,1,0,0,1,,,118.91,
30,6,77,3,1,1,1,,,118.91,
30,6,78,1,4,4,4,,,118.91,
30,6,79,2,1,1,2,,,118.91,
30,6,80,1,0,0,4,,,118.91,
30,6,81,2,2,2,0,,,118.91,
30,6,82,4,0,0,1,,,118.91,
30,6,83,4,4,4,4,,,118.91,
30,6,84,3,2,2,4,,,118.91,
30,6,85,1,3,3,4,,,118.91,
30,6,86,0,1,1,2,,,118.91,
30,6,87,4,2,2,2,,,118.91,
30,6,88,2,0,0,2,,,118.91,
30,6,89,1,4,4,0,,,118.91,
30,6,90,1,4,4,2,,,118.91,
30,6,91,1,4,4,2,,,118.91,
30,6,92,0,2,2,2,,,118.91,
30,6,93,2,3,3,2,,,118.91,
30,6,94,3,3,3,1,,,118.91,
30,6,95,0,2,2,4,,,118.91,
30,6,96,3,4,4,2,,,118.91,
30,6,97,4,3,3,0,,,118.91,
30,6,98,2,3,3,4,,,118.91,
30,6,99,3,2,2,2,,,118.91,
30,7,0,2,3,3,4,,,118.91,
30,7,1,0,3,3,1,,,118.91,
30,7,2,0,4,4,0,,,118.91,
30,7,3,0,4,4,0,,,118.91,
30,7,4,2,0,0,0,,,118.91,
30,7,5,1,4,4,2,,,118.91,
30,7,6,0,3,3,1,,,118.91,
30,7,7,0,0,0,1,,,118.91,
30,7,8,1,1,1,2,,,118.91,
30,7,9,0,1,1,2,,,118.91,
30,7,10,2,1,1,1,,,118.91,
30,7,11,3,3,3,0,,,118.91,
30,7,12,3,1,1,0,,,118.91,
30,7,13,3,1,1,2,,,118.91,
30,7,14,4,3,3,0,,,118.91,
30,7,15,1,4,4,2,,,118.91,
30,7,16,3,4,4,4,,,118.91,
30,7,17,0,3,3,2,,,118.91,
30,7,18,2,0,0,4,,,118.91,
30,7,19,1,4,4,4,,,118.91,
30,7,20,1,0,0,2,,,118.91,
30,7,21,2,2,2,1,,,118.91,
30,7,22,1,3,3,0,,,118.91,
30,7,23,4,3,3,3,,,118.91,
30,7,24,2,4,4,2,,,118.91,
30,7,25,3,3,3,0,,,118.91,
30,7,26,0,2,2,2,,,118.91,
30,7,27,3,2,2,4,,,118.91,
30,7,28,3,2,2,2,,,118.91,
30,7,29,0,3,3,0,,,118.91,
30,7,30,4,4,4,3,,,118.91,
30,7,31,0,4,4,1,,,118.91,
30,7,32,0,3,3,0,,,118.91,
30,7,33,2,3,3,2,,,118.91,
30,7,34,2,4,4,0,,,118.91,
30,7,35,2,1,1,1,,,118.91,
30,7,36,0,1,1,2,,,118.91,
30,7,37,2,4,4,1,,,118.91,
30,7,38,2,3,3,0,,,118.91,
30,7,39,2,0,0,1,,,118.91,
30,7,40,0,2,2,2,,,118.91,
30,7,41,2,2,2,4,,,118.91,
30,7,42,3,2,2,4,,,118.91,
30,7,43,3,1,1,2,,,118.91,
30,7,44,1,2,2,4,,,118.91,
30,7,45,0,1,1,0,,,118.91,
30,7,46,0,3,3,0,,,118.91,
30,7,47,4,0,0,2,,,118.91,
30,7,48,4,2,2,2,,,118.91,
30,7,49,4,2,2,0,,,118.91,
30,7,50,3,1,1,0,,,118.91,
30,7,51,4,2,2,3,,,118.91,
30,7,52,4,1,1,4,,,118.91,
30,7,53,0,2,2,3,,,118.91,
30,7,54,0,2,2,2,,,118.91,
30,7,55,1,4,4,0,,,118.91,
30,7,56,2,1,1,3,,,118.91,
30,7,57,0,4,4,1,,,118.91,
30,7,58,3,2,2,3,,,118.91,
30,7,59,0,0,0,1,,,118.91,
30,7,60,0,1,1,1,,,118.91,
30,7,61,1,1,1,0,,,118.91,
30,7,62,2,0,0,1,,,118.91,
30,7,63,2,4,4,1,,,118.91,
30,7,64,4,3,3,2,,,118.91,
30,7,65,0,2,2,0,,,118.91,
30,7,66,3,3,3,1,,,118.91,
30,7,67,2,1,1,2,,,118.91,
30,7,68,0,2,2,1,,,118.91,
30,7,69,1,2,2,3,,,118.91,
30,7,70,1,1,1,1,,,118.91,
30,7,71,2,3,3,2,,,118.91,
30,7,72,1,1,1,0,,,118.91,
30,7,73,3,1,1,0,,,118.91,
30,7,74,4,2,2,2,,,118.91,
30,7,75,2,0,0,2,,,118.91,
30,7,76,0,0,0,4,,,118.91,
30,7,77,3,3,3,1,,,118.91,
30,7,78,1,0,0,4,,,118.91,
30,7,79,4,0,0,2,,,118.91,
30,7,80,1,3,3,0,,,118.91,
30,7,81,2,1,1,0,,,118.91,
30,7,82,4,0,0,0,,,118.91,
30,7,83,1,1,1,3,,,118.91,
30,7,84,2,4,4,4,,,118.91,
30,7,85,2,2,2,4,,,118.91,
30,7,86,0,0,0,2,,,118.91,
30,7,87,3,1,1,0,,,118.91,
30,7,88,2,2,2,3,,,118.91,
30,7,89,0,0,0,3,,,118.91,
30,7,90,3,0,0,0,,,118.91,
30,7,91,3,0,0,2,,,118.91,
30,7,92,3,2,2,3,,,118.91,
30,7,93,3,0,0,0,,,118.91,
30,7,94,2,3,3,4,,,118.91,
30,7,95,1,0,0,4,,,118.91,
30,7,96,1,4,4,4,,,118.91,
30,7,97,2,4,4,3,,,118.91,
30,7,98,2,4,4,3,,,118.91,
30,7,99,4,3,3,4,,,118.91,
30,8,0,3,0,0,2,,,118.91,
30,8,1,3,0,0,4,,,118.91,
30,8,2,1,3,3,1,,,118.91,
30,8,3,3,3,3,4,,,118.91,
30,8,4,2,2,2,1,,,118.91,
30,8,5,3,2,2,3,,,118.91,
30,8,6,3,2,2,2,,,118.91,
30,8,7,4,0,0,4,,,118.91,
30,8,8,4,0,0,1,,,118.91,
30,8,9,2,1,1,4,,,118.91,
30,8,10,1,0,0,0,,,118.91,
30,8,11,2,2,2,4,,,118.91,
30,8,12,4,2,2,1,,,118.91,
30,8,13,4,0,0,1,,,118.91,
30,8,14,4,4,4,1,,,118.91,
30,8,15,4,1,1,4,,,118.91,
30,8,16,3,3,3,2,,,118.91,
30,8,17,4,1,1,2,,,118.91,
30,8,18,0,0,0,1,,,118.91,
30,8,19,0,4,4,3,,,118.91,
30,8,20,3,4,4,1,,,118.91,
30,8,21,1,2,2,3,,,118.91,
30,8,22,4,3,3,0,,,118.91,
30,8,23,4,3,3,2,,,118.91,
30,8,24,1,2,2,2,,,118.91,
30,8,25,2,2,2,2,,,118.91,
30,8,26,0,0,0,3,,,118.91,
30,8,27,1,0,0,1,,,118.91,
30,8,28,3,2,2,0,,,118.91,
30,8,29,0,2,2,2,,,118.91,
30,8,30,3,3,3,2,,,118.91,
30,8,31,1,3,3,0,,,118.91,
30,8,32,0,4,4,0,,,118.91,
30,8,33,1,0,0,0,,,118.91,
30,8,34,2,1,1,4,,,118.91,
30,8,35,2,1,1,0,,,118.91,
30,8,36,1,2,2,0,,,118.91,
30,8,37,2,0,0,3,,,118.91,
30,8,38,1,3,3,4,,,118.91,
30,8,39,4,0,0,0,,,118.91,
30,8,40,2,1,1,3,,,118.91,
30,8,41,2,2,2,0,,,118.91,
30,8,42,2,1,1,0,,,118.91,
30,8,43,3,3,3,0,,,118.91,
30,8,44,1,1,1,3,,,118.91,
30,8,45,2,2,2,0,,,118.91,
30,8,46,4,4,4,1,,,118.91,
30,8,47,0,3,3,2,,,118.91,
30,8,48,2,1,1,3,,,118.91,
30,8,49,3,0,0,0,,,118.91,
30,8,50,4,4,4,4,,,118.91,
30,8,51,2,4,4,2,,,118.91,
30,8,52,3,3,3,1,,,118.91,
30,8,53,4,2,2,3,,,118.91,
30,8,54,4,3,3,1,,,118.91,
30,8,55,1,3,3,3,,,118.91,
30,8,56,0,4,4,0,,,118.91,
30,8,57,3,2,2,1,,,118.91,
30,8,58,4,1,1,1,,,118.91,
30,8,59,1,3,3,2,,,118.91,
30,8,60,1,4,4,3,,,118.91,
30,8,61,4,2,2,4,,,118.91,
30,8,62,3,1,1,3,,,118.91,
30,8,63,2,3,3,4,,,118.91,
30,8,64,4,2,2,1,,,118.91,
30,8,65,4,0,0,3,,,118.91,
30,8,66,2,3,3,1,,,118.91,
30,8,67,0,4,4,3,,,118.91,
30,8,68,0,4,4,2,,,118.91,
30,8,69,2,4,4,4,,,118.91,
30,8,70,3,1,1,1,,,118.91,
30,8,71,2,1,1,0,,,118.91,
30,8,72,4,4,4,0,,,118.91,
30,8,73,3,2,2,0,,,118.91,
30,8,74,4,0,0,3,,,118.91,
30,8,75,1,0,0,4,,,118.91,
30,8,76,3,3,3,0,,,118.91,
30,8,77,0,0,0,1,,,118.91,
30,8,78,1,2,2,3,,,118.91,
30,8,79,1,4,4,4,,,118.91,
30,8,80,0,4,4,0,,,118.91,
30,8,81,3,3,3,4,,,118.91,
30,8,82,1,1,1,2,,,118.91,
30,8,83,1,2,2,1,,,118.91,
30,8,84,2,4,4,2,,,118.91,
30,8,85,2,4,4,4,,,118.91,
30,8,86,3,1,1,4,,,118.91,
30,8,87,1,0,0,2,,,118.91,
30,8,88,3,3,3,1,,,118.91,
30,8,89,4,3,3,2,,,118.91,
30,8,90,4,0,0,4,,,118.91,
30,8,91,4,2,2,4,,,118.91,
30,8,92,3,1,1,1,,,118.91,
30,8,93,2,0,0,0,,,118.91,
30,8,94,2,4,4,2,,,118.91,
30,8,95,4,3,3,4,,,118.91,
30,8,96,4,4,4,1,,,118.91,
30,8,97,1,0,0,2,,,118.91,
30,8,98,1,4,4,3,,,118.91,
30,8,99,3,0,0,4,,,118.91,
30,9,0,2,1,1,2,,,118.91,
30,9,1,2,2,2,4,,,118.91,
30,9,2,0,2,2,1,,,118.91,
30,9,3,1,4,4,2,,,118.91,
30,9,4,2,2,2,3,,,118.91,
30,9,5,0,0,0,2,,,118.91,
30,9,6,4,1,1,1,,,118.91,
30,9,7,4,1,1,3,,,118.91,
30,9,8,0,3,3,1,,,118.91,
30,9,9,2,3,3,3,,,118.91,
30,9,10,4,2,2,3,,,118.91,
30,9,11,4,3,3,2,,,118.91,
30,9,12,1,4,4,2,,,118.91,
30,9,13,0,2,2,2,,,118.91,
30,9,14,0,3,3,1,,,118.91,
30,9,15,3,0,0,0,,,118.91,
30,9,16,2,0,0,1,,,118.91,
30,9,17,2,2,2,1,,,118.91,
30,9,18,3,0,0,0,,,118.91,
30,9,19,0,4,4,3,,,118.91,
30,9,20,4,2,2,2,,,118.91,
30,9,21,2,4,4,1,,,118.91,
30,9,22,3,0,0,1,,,118.91,
30,9,23,3,2,2,0,,,118.91,
30,9,24,0,1,1,0,,,118.91,
30,9,25,1,2,2,1,,,118.91,
30,9,26,4,4,4,1,,,118.91,
30,9,27,4,2,2,1,,,118.91,
30,9,28,2,3,3,2,,,118.91,
30,9,29,3,1,1,4,,,118.91,
30,9,30,0,4,4,4,,,118.91,
30,9,31,4,0,0,1,,,118.91,
30,9,32,3,4,4,4,,,118.91,
30,9,33,2,4,4,2,,,118.91,
30,9,34,0,0,0,4,,,118.91,
30,9,35,1,1,1,1,,,118.91,
30,9,36,0,1,1,2,,,118.91,
30,9,37,1,3,3,0,,,118.91,
30,9,38,0,4,4,2,,,118.91,
30,9,39,1,3,3,2,,,118.91,
30,9,40,2,4,4,4,,,118.91,
30,9,41,0,4,4,4,,,118.91,
30,9,42,4,0,0,4,,,118.91,
30,9,43,1,4,4,0,,,118.91,
30,9,44,1,4,4,0,,,118.91,
30,9,45,1,2,2,0,,,118.91,
30,9,46,2,0,0,2,,,118.91,
30,9,47,3,1,1,4,,,118.91,
30,9,48,2,3,3,0,,,118.91,
30,9,49,3,4,4,0,,,118.91,
30,9,50,2,2,2,4,,,118.91,
30,9,51,4,4,4,1,,,118.91,
30,9,52,0,3,3,2,,,118.91,
30,9,53,4,0,0,3,,,118.91,
30,9,54,3,0,0,1,,,118.91,
30,9,55,3,0,0,3,,,118.91,
30,9,56,3,1,1,2,,,118.91,
30,9,57,1,1,1,1,,,118.91,
30,9,58,4,2,2,2,,,118.91,
30,9,59,2,2,2,0,,,118.91,
30,9,60,4,3,3,0,,,118.91,
30,9,61,4,3,3,1,,,118.91,
30,9,62,1,2,2,3,,,118.91,
30,9,63,2,3,3,2,,,118.91,
30,9,64,4,0,0,1,,,118.91,
30,9,65,1,2,2,0,,,118.91,
30,9,66,4,3,3,1,,,118.91,
30,9,67,1,0,0,0,,,118.91,
30,9,68,1,1,1,2,,,118.91,
30,9,69,0,3,3,4,,,118.91,
30,9,70,0,3,3,1,,,118.91,
30,9,71,2,3,3,4,,,118.91,
30,9,72,0,3,3,2,,,118.91,
30,9,73,4,3,3,1,,,118.91,
30,9,74,3,2,2,1,,,118.91,
30,9,75,4,0,0,1,,,118.91,
30,9,76,1,1,1,3,,,118.91,
30,9,77,2,0,0,2,,,118.91,
30,9,78,0,4,4,4,,,118.91,
30,9,79,2,1,1,4,,,118.91,
30,9,80,4,0,0,3,,,118.91,
30,9,81,1,3,3,4,,,118.91,
30,9,82,1,2,2,1,,,118.91,
30,9,83,3,3,3,1,,,118.91,
30,9,84,2,3,3,4,,,118.91,
30,9,85,0,2,2,0,,,118.91,
30,9,86,4,0,0,2,,,118.91,
30,9,87,2,2,2,0,,,118.91,
30,9,88,0,4,4,2,,,118.91,
30,9,89,4,1,1,4,,,118.91,
30,9,90,2,1,1,0,,,118.91,
30,9,91,1,2,2,0,,,118.91,
30,9,92,4,4,4,2,,,118.91,
30,9,93,2,0,0,3,,,118.91,
30,9,94,1,0,0,2,,,118.91,
30,9,95,2,3,3,0,,,118.91,
30,9,96,1,4,4,1,,,118.91,
30,9,97,3,1,1,4,,,118.91,
30,9,98,3,1,1,3,,,118.91,
30,9,99,3,1,1,1,,,118.91,
30,10,0,1,1,1,1,,,118.91,
30,10,1,2,2,2,4,,,118.91,
30,10,2,0,3,3,2,,,118.91,
30,10,3,4,2,2,4,,,118.91,
30,10,4,1,2,2,0,,,118.91,
30,10,5,0,4,4,4,,,118.91,
30,10,6,0,4,4,1,,,118.91,
30,10,7,3,4,4,3,,,118.91,
30,10,8,1,1,1,4,,,118.91,
30,10,9,0,1,1,3,,,118.91,
30,10,10,3,2,2,4,,,118.91,
30,10,11,3,0,0,3,,,118.91,
30,10,12,4,1,1,4,,,118.91,
30,10,13,0,4,4,3,,,118.91,
30,10,14,1,1,1,4,,,118.91,
30,10,15,0,3,3,1,,,118.91,
30,10,16,2,4,4,1,,,118.91,
30,10,17,1,1,1,0,,,118.91,
30,10,18,4,0,0,4,,,118.91,
30,10,19,0,1,1,2,,,118.91,
30,10,20,4,0,0,0,,,118.91,
30,10,21,3,2,2,4,,,118.91,
30,10,22,1,4,4,1,,,118.91,
30,10,23,0,0,0,1,,,118.91,
30,10,24,4,1,1,3,,,118.91,
30,10,25,3,1,1,3,,,118.91,
30,10,26,4,2,2,3,,,118.91,
30,10,27,2,2,2,0,,,118.91,
30,10,28,4,1,1,2,,,118.91,
30,10,29,3,4,4,3,,,118.91,
30,10,30,4,2,2,4,,,118.91,
30,10,31,0,0,0,1,,,118.91,
30,10,32,2,1,1,0,,,118.91,
30,10,33,1,3,3,0,,,118.91,
30,10,34,4,4,4,3,,,118.91,
30,10,35,2,3,3,3,,,118.91,
30,10,36,1,1,1,4,,,118.91,
30,10,37,1,3,3,3,,,118.91,
30,10,38,2,3,3,4,,,118.91,
30,10,39,3,2,2,3,,,118.91,
30,10,40,1,2,2,1,,,118.91,
30,10,41,3,0,0,2,,,118.91,
30,10,42,2,2,2,0,,,118.91,
30,10,43,0,2,2,4,,,118.91,
30,10,44,2,3,3,1,,,118.91,
30,10,45,0,3,3,0,,,118.91,
30,10,46,3,0,0,1,,,118.91,
30,10,47,3,0,0,3,,,118.91,
30,10,48,1,2,2,1,,,118.91,
30,10,49,1,1,1,0,,,118.91,
30,10,50,0,0,0,1,,,118.91,
30,10,51,4,4,4,4,,,118.91,
30,10,52,2,1,1,0,,,118.91,
30,10,53,1,0,0,4,,,118.91,
30,10,54,1,4,4,3,,,118.91,
30,10,55,3,3,3,0,,,118.91,
30,10,56,0,1,1,2,,,118.91,
30,10,57,0,2,2,2,,,118.91,
30,10,58,3,4,4,0,,,118.91,
30,10,59,2,0,0,0,,,118.91,
30,10,60,2,4,4,1,,,118.91,
30,10,61,2,2,2,1,,,118.91,
30,10,62,3,3,3,1,,,118.91,
30,10,63,1,1,1,4,,,118.91,
30,10,64,2,0,0,1,,,118.91,
30,10,65,4,1,1,2,,,118.91,
30,10,66,3,3,3,3,,,118.91,
30,10,67,4,2,2,0,,,118.91,
30,10,68,3,1,1,4,,,118.91,
30,10,69,1,4,4,1,,,118.91,
30,10,70,1,2,2,1,,,118.91,
30,10,71,2,0,0,0,,,118.91,
30,10,72,0,0,0,1,,,118.91,
30,10,73,2,4,4,3,,,118.91,
30,10,74,1,1,1,2,,,118.91,
30,10,75,3,0,0,3,,,118.91,
30,10,76,3,3,3,0,,,118.91,
30,10,77,2,4,4,3,,,118.91,
30,10,78,2,1,1,1,,,118.91,
30,10,79,0,2,2,2,,,118.91,
30,10,80,2,0,0,0,,,118.91,
30,10,81,3,0,0,1,,,118.91,
30,10,82,2,1,1,1,,,118.91,
30,10,83,3,3,3,0,,,118.91,
30,10,84,4,0,0,2,,,118.91,
30,10,85,1,4,4,3,,,118.91,
30,10,86,2,4,4,0,,,118.91,
30,10,87,2,1,1,2,,,118.91,
30,10,88,0,2,2,3,,,118.91,
30,10,89,3,1,1,1,,,118.91,
30,10,90,4,2,2,4,,,118.91,
30,10,91,0,0,0,1,,,118.91,
30,10,92,4,0,0,2,,,118.91,
30,10,93,3,3,3,1,,,118.91,
30,10,94,3,3,3,4,,,118.91,
30,10,95,0,2,2,3,,,118.91,
30,10,96,1,3,3,1,,,118.91,
30,10,97,1,3,3,3,,,118.91,
30,10,98,2,2,2,3,,,118.91,
30,10,99,3,1,1,0,,,118.91,
40,0,0,1,-1,1,1,,,123.84,
40,0,1,4,-1,4,1,,,123.84,
40,0,2,0,-1,0,1,,,123.84,
40,0,3,4,-1,4,1,,,123.84,
40,0,4,0,-1,0,2,,,123.84,
40,0,5,1,-1,1,1,,,123.84,
40,0,6,3,-1,3,2,,,123.84,
40,0,7,3,-1,0,3,,,123.84,
40,0,8,0,-1,0,0,,,123.84,
40,0,9,4,-1,4,1,,,123.84,
40,0,10,3,-1,3,4,,,123.84,
40,0,11,0,-1,0,4,,,123.84,
40,0,12,2,-1,2,4,,,123.84,
40,0,13,0,-1,0,0,,,123.84,
40,0,14,1,-1,1,3,,,123.84,
40,0,15,0,-1,0,2,,,123.84,
40,0,16,4,-1,0,2,,,123.84,
40,0,17,2,-1,2,4,,,123.84,
40,0,18,4,-1,4,0,,,123.84,
40,0,19,2,-1,2,1,,,123.84,
40,0,20,3,-1,3,4,,,123.84,
40,0,21,3,-1,0,0,,,123.84,
40,0,22,2,-1,2,0,,,123.84,
40,0,23,4,-1,4,0,,,123.84,
40,0,24,1,-1,1,0,,,123.84,
40,0,25,4,-1,4,4,,,123.84,
40,0,26,0,-1,0,1,,,123.84,
40,0,27,3,-1,3,1,,,123.84,
40,0,28,1,-1,1,4,,,123.84,
40,0,29,4,-1,4,3,,,123.84,
40,0,30,2,-1,2,4,,,123.84,
40,0,31,0,-1,0,4,,,123.84,
40,0,32,4,-1,4,2,,,123.84,
40,0,33,0,-1,0,0,,,123.84,
40,0,34,1,-1,1,1,,,123.84,
40,0,35,4,-1,4,4,,,123.84,
40,0,36,1,-1,1,3,,,123.84,
40,0,37,0,-1,0,0,,,123.84,
40,0,38,3,-1,3,3,,,123.84,
40,0,39,0,-1,0,0,,,123.84,
40,0,40,1,-1,1,2,,,123.84,
40,0,41,2,-1,2,1,,,123.84,
40,0,42,3,-1,3,3,,,123.84,
40,0,43,3,-1,0,3,,,123.84,
40,0,44,0,-1,0,1,,,123.84,
40,0,45,4,-1,4,2,,,123.84,
40,0,46,1,-1,1,3,,,123.84,
40,0,47,1,-1,1,0,,,123.84,
40,0,48,0,-1,0,4,,,123.84,
40,0,49,2,-1,2,2,,,123.84,
40,0,50,3,-1,3,2,,,123.84,
40,0,51,4,-1,4,3,,,123.84,
40,0,52,0,-1,0,2,,,123.84,
40,0,53,1,-1,1,2,,,123.84,
40,0,54,3,-1,3,3,,,123.84,
40,0,55,4,-1,0,4,,,123.84,
40,0,56,1,-1,1,1,,,123.84,
40,0,57,0,-1,0,2,,,123.84,
40,0,58,2,-1,2,2,,,123.84,
40,0,59,0,-1,0,0,,,123.84,
40,0,60,2,-1,0,3,,,123.84,
40,0,61,2,-1,2,0,,,123.84,
40,0,62,0,-1,0,4,,,123.84,
40,0,63,3,-1,3,1,,,123.84,
40,0,64,1,-1,1,0,,,123.84,
40,0,65,0,-1,0,2,,,123.84,
40,0,66,2,-1,2,4,,,123.84,
40,0,67,0,-1,0,1,,,123.84,
40,0,68,3,-1,3,3,,,123.84,
40,0,69,3,-1,3,4,,,123.84,
40,0,70,0,-1,0,2,,,123.84,
40,0,71,4,-1,4,3,,,123.84,
40,0,72,0,-1,0,3,,,123.84,
40,0,73,2,-1,2,2,,,123.84,
40,0,74,4,-1,4,1,,,123.84,
40,0,75,4,-1,4,0,,,123.84,
40,0,76,0,-1,0,1,,,123.84,
40,0,77,1,-1,1,4,,,123.84,
40,0,78,4,-1,4,2,,,123.84,
40,0,79,2,-1,2,0,,,123.84,
40,0,80,2,-1,2,3,,,123.84,
40,0,81,3,-1,3,1,,,123.84,
40,0,82,1,-1,0,0,,,123.84,
40,0,83,4,-1,4,3,,,123.84,
40,0,84,1,-1,1,1,,,123.84,
40,0,85,1,-1,1,0,,,123.84,
40,0,86,0,-1,0,4,,,123.84,
40,0,87,4,-1,0,1,,,123.84,
40,0,88,3,-1,3,2,,,123.84,
40,0,89,1,-1,1,0,,,123.84,
40,0,90,1,-1,1,3,,,123.84,
40,0,91,1,-1,1,1,,,123.84,
40,0,92,0,-1,0,3,,,123.84,
40,0,93,3,-1,3,3,,,123.84,
40,0,94,1,-1,1,1,,,123.84,
40,0,95,2,-1,2,2,,,123.84,
40,0,96,1,-1,1,4,,,123.84,
40,0,97,2,-1,2,0,,,123.84,
40,0,98,4,-1,4,3,,,123.84,
40,0,99,1,-1,4,0,,,123.84,
40,1,0,2,2,2,3,,,123.84,
40,1,1,0,0,0,4,,,123.84,
40,1,2,4,4,4,2,,,123.84,
40,1,3,2,0,2,1,,,123.84,
40,1,4,4,3,4,1,,,123.84,
40,1,5,3,1,3,4,,,123.84,
40,1,6,3,2,3,4,,,123.84,
40,1,7,1,2,1,0,,,123.84,
40,1,8,1,1,1,2,,,123.84,
40,1,9,0,2,0,1,,,123.84,
40,1,10,0,1,1,3,,,123.84,
40,1,11,1,3,1,4,,,123.84,
40,1,12,3,1,3,0,,,123.84,
40,1,13,2,2,2,2,,,123.84,
40,1,14,3,1,3,1,,,123.84,
40,1,15,3,3,3,1,,,123.84,
40,1,16,2,4,4,2,,,123.84,
40,1,17,0,4,0,3,,,123.84,
40,1,18,0,0,0,4,,,123.84,
40,1,19,4,3,4,2,,,123.84,
40,1,20,4,0,4,4,,,123.84,
40,1,21,2,2,2,1,,,123.84,
40,1,22,0,0,0,4,,,123.84,
40,1,23,1,1,1,3,,,123.84,
40,1,24,4,1,1,3,,,123.84,
40,1,25,0,3,3,0,,,123.84,
40,1,26,4,2,4,4,,,123.84,
40,1,27,0,1,0,3,,,123.84,
40,1,28,0,2,0,2,,,123.84,
40,1,29,3,3,3,0,,,123.84,
40,1,30,3,2,3,3,,,123.84,
40,1,31,1,3,1,3,,,123.84,
40,1,32,0,3,0,3,,,123.84,
40,1,33,4,3,4,3,,,123.84,
40,1,34,0,0,0,0,,,123.84,
40,1,35,4,1,4,4,,,123.84,
40,1,36,2,1,2,0,,,123.84,
40,1,37,1,0,1,1,,,123.84,
40,1,38,4,4,4,3,,,123.84,
40,1,39,0,3,3,3,,,123.84,
40,1,40,4,2,4,1,,,123.84,
40,1,41,4,0,4,1,,,123.84,
40,1,42,1,2,1,4,,,123.84,
40,1,43,1,2,1,3,,,123.84,
40,1,44,0,1,0,0,,,123.84,
40,1,45,1,2,1,4,,,123.84,
40,1,46,0,0,0,0,,,123.84,
40,1,47,0,1,0,2,,,123.84,
40,1,48,0,0,0,1,,,123.84,
40,1,49,3,4,3,1,,,123.84,
40,1,50,1,2,2,3,,,123.84,
40,1,51,4,4,4,4,,,123.84,
40,1,52,1,3,1,2,,,123.84,
40,1,53,0,2,0,0,,,123.84,
40,1,54,1,0,1,2,,,123.84,
40,1,55,0,2,0,2,,,123.84,
40,1,56,1,2,1,1,,,123.84,
40,1,57,3,4,3,3,,,123.84,
40,1,58,4,0,4,0,,,123.84,
40,1,59,3,1,3,2,,,123.84,
40,1,60,4,4,4,0,,,123.84,
40,1,61,1,3,1,2,,,123.84,
40,1,62,4,2,4,4,,,123.84,
40,1,63,2,4,2,1,,,123.84,
40,1,64,0,3,0,1,,,123.84,
40,1,65,4,2,4,0,,,123.84,
40,1,66,0,2,0,3,,,123.84,
40,1,67,1,1,1,3,,,123.84,
40,1,68,1,0,1,2,,,123.84,
40,1,69,4,2,4,3,,,123.84,
40,1,70,1,2,1,4,,,123.84,
40,1,71,2,4,4,0,,,123.84,
40,1,72,1,0,1,3,,,123.84,
40,1,73,4,3,4,0,,,123.84,
40,1,74,2,4,2,2,,,123.84,
40,1,75,1,2,1,2,,,123.84,
40,1,76,3,1,3,3,,,123.84,
40,1,77,2,2,2,3,,,123.84,
40,1,78,3,4,3,3,,,123.84,
40,1,79,1,2,1,3,,,123.84,
40,1,80,1,0,0,1,,,123.84,
40,1,81,3,0,0,4,,,123.84,
40,1,82,3,3,3,2,,,123.84,
40,1,83,1,3,1,3,,,123.84,
40,1,84,3,2,3,1,,,123.84,
40,1,85,4,3,4,2,,,123.84,
40,1,86,2,1,2,0,,,123.84,
40,1,87,1,4,4,0,,,123.84,
40,1,88,1,4,1,4,,,123.84,
40,1,89,4,0,4,2,,,123.84,
40,1,90,3,2,3,3,,,123.84,
40,1,91,3,2,3,2,,,123.84,
40,1,92,2,0,2,4,,,123.84,
40,1,93,2,0,2,4,,,123.84,
40,1,94,3,3,3,1,,,123.84,
40,1,95,4,1,4,2,,,123.84,
40,1,96,0,2,0,2,,,123.84,
40,1,97,2,1,2,1,,,123.84,
40,1,98,4,4,4,3,,,123.84,
40,1,99,2,1,2,2,,,123.84,
40,2,0,4,1,4,4,,,123.84,
40,2,1,0,1,1,2,,,123.84,
40,2,2,4,0,0,1,,,123.84,
40,2,3,1,1,1,4,,,123.84,
40,2,4,3,2,2,1,,,123.84,
40,2,5,0,1,0,2,,,123.84,
40,2,6,4,2,2,4,,,123.84,
40,2,7,3,3,3,1,,,123.84,
40,2,8,1,4,1,1,,,123.84,
